  0.4700 ; 25.4116 36.4839 17.0342 22.0222 
  0.4800 ; 25.2746 36.5734 16.9632 22.0552 
  0.4900 ; 25.1374 36.6621 16.8918 22.0878 
  0.5000 ; 25.0000 36.7500 16.8200 22.1200 
  0.5100 ; 24.8624 36.8371 16.7478 22.1518 
  0.5200 ; 24.7246 36.9234 16.6752 22.1832 
  0.5300 ; 24.5866 37.0089 16.6022 22.2142 
  0.5400 ; 24.4485 37.0935 16.5288 22.2448 
  0.5500 ; 24.3101 37.1774 16.4550 22.2750 
  0.5600 ; 24.1716 37.2604 16.3808 22.3048 
  0.5700 ; 24.0329 37.3426 16.3062 22.3342 
  0.5800 ; 23.8941 37.4239 16.2312 22.3632 
  0.5900 ; 23.7551 37.5044 16.1558 22.3918 
  0.6000 ; 23.6160 37.5840 16.0800 22.4200 
  0.6100 ; 23.4767 37.6628 16.0038 22.4478 
  0.6200 ; 23.3373 37.7407 15.9272 22.4752 
  0.6300 ; 23.1978 37.8177 15.8502 22.5022 
  0.6400 ; 23.0581 37.8939 15.7728 22.5288 
  0.6500 ; 22.9184 37.9691 15.6950 22.5550 
  0.6600 ; 22.7785 38.0435 15.6168 22.5808 
  0.6700 ; 22.6385 38.1170 15.5382 22.6062 
  0.6800 ; 22.4984 38.1896 15.4592 22.6312 
  0.6900 ; 22.3583 38.2612 15.3798 22.6558 
  0.7000 ; 22.2180 38.3320 15.3000 22.6800 
  0.7100 ; 22.0777 38.4018 15.2198 22.7038 
  0.7200 ; 21.9372 38.4708 15.1392 22.7272 
  0.7300 ; 21.7968 38.5387 15.0582 22.7502 
  0.7400 ; 21.6562 38.6058 14.9768 22.7728 
  0.7500 ; 21.5156 38.6719 14.8950 22.7950 
  0.7600 ; 21.3750 38.7370 14.8128 22.8168 
  0.7700 ; 21.2343 38.8012 14.7302 22.8382 
  0.7800 ; 21.0936 38.8644 14.6472 22.8592 
  0.7900 ; 20.9528 38.9267 14.5638 22.8798 
  0.8000 ; 20.8120 38.9880 14.4800 22.9000 
  0.8100 ; 20.6712 39.0483 14.3958 22.9198 
  0.8200 ; 20.5304 39.1076 14.3112 22.9392 
  0.8300 ; 20.3895 39.1660 14.2262 22.9582 
  0.8400 ; 20.2487 39.2233 14.1408 22.9768 
  0.8500 ; 20.1079 39.2796 14.0550 22.9950 
  0.8600 ; 19.9671 39.3349 13.9688 23.0128 
  0.8700 ; 19.8263 39.3892 13.8822 23.0302 
  0.8800 ; 19.6855 39.4425 13.7952 23.0472 
  0.8900 ; 19.5447 39.4948 13.7078 23.0638 
  0.9000 ; 19.4040 39.5460 13.6200 23.0800 
  0.9100 ; 19.2633 39.5962 13.5318 23.0958 
  0.9200 ; 19.1227 39.6453 13.4432 23.1112 
  0.9300 ; 18.9821 39.6934 13.3542 23.1262 
  0.9400 ; 18.8416 39.7404 13.2648 23.1408 
  0.9500 ; 18.7011 39.7864 13.1750 23.1550 
  0.9600 ; 18.5607 39.8313 13.0848 23.1688 
  0.9700 ; 18.4204 39.8751 12.9942 23.1822 
  0.9800 ; 18.2802 39.9178 12.9032 23.1952 
  0.9900 ; 18.1400 39.9595 12.8118 23.2078 
  1.0000 ; 18.0000 40.0000 12.7200 23.2200 
  1.0100 ; 17.8601 40.0394 12.6278 23.2318 
  1.0200 ; 17.7202 40.0778 12.5352 23.2432 
  1.0300 ; 17.5805 40.1150 12.4422 23.2542 
  1.0400 ; 17.4409 40.1511 12.3488 23.2648 
  1.0500 ; 17.3014 40.1861 12.2550 23.2750 
  1.0600 ; 17.1620 40.2200 12.1608 23.2848 
  1.0700 ; 17.0228 40.2527 12.0662 23.2942 
  1.0800 ; 16.8837 40.2843 11.9712 23.3032 
  1.0900 ; 16.7448 40.3147 11.8758 23.3118 
  1.1000 ; 16.6060 40.3440 11.7800 23.3200 
  1.1100 ; 16.4674 40.3721 11.6838 23.3278 
  1.1200 ; 16.3289 40.3991 11.5872 23.3352 
  1.1300 ; 16.1906 40.4249 11.4902 23.3422 
  1.1400 ; 16.0525 40.4495 11.3928 23.3488 
  1.1500 ; 15.9146 40.4729 11.2950 23.3550 
  1.1600 ; 15.7769 40.4951 11.1968 23.3608 
  1.1700 ; 15.6394 40.5161 11.0982 23.3662 
  1.1800 ; 15.5020 40.5360 10.9992 23.3712 
  1.1900 ; 15.3649 40.5546 10.8998 23.3758 
  1.2000 ; 15.2280 40.5720 10.8000 23.3800 
  1.2100 ; 15.0913 40.5882 10.6998 23.3838 
  1.2200 ; 14.9548 40.6032 10.5992 23.3872 
  1.2300 ; 14.8186 40.6169 10.4982 23.3902 
  1.2400 ; 14.6826 40.6294 10.3968 23.3928 
  1.2500 ; 14.5469 40.6406 10.2950 23.3950 
  1.2600 ; 14.4114 40.6506 10.1928 23.3968 
  1.2700 ; 14.2761 40.6594 10.0902 23.3982 
  1.2800 ; 14.1412 40.6668  9.9872 23.3992 
  1.2900 ; 14.0064 40.6731  9.8838 23.3998 
  1.3000 ; 13.8720 40.6780  9.7800 23.4000 
  1.3100 ; 13.7378 40.6817  9.6758 23.3998 
  1.3200 ; 13.6040 40.6840  9.5712 23.3992 
  1.3300 ; 13.4704 40.6851  9.4662 23.3982 
  1.3400 ; 13.3371 40.6849  9.3608 23.3968 
  1.3500 ; 13.2041 40.6834  9.2550 23.3950 
  1.3600 ; 13.0715 40.6805  9.1488 23.3928 
  1.3700 ; 12.9391 40.6764  9.0422 23.3902 
  1.3800 ; 12.8071 40.6709  8.9352 23.3872 
  1.3900 ; 12.6754 40.6641  8.8278 23.3838 
  1.4000 ; 12.5440 40.6560  8.7200 23.3800 
  1.4100 ; 12.4130 40.6465  8.6118 23.3758 
  1.4200 ; 12.2823 40.6357  8.5032 23.3712 
  1.4300 ; 12.1520 40.6235  8.3942 23.3662 
  1.4400 ; 12.0220 40.6100  8.2848 23.3608 
  1.4500 ; 11.8924 40.5951  8.1750 23.3550 
  1.4600 ; 11.7631 40.5789  8.0648 23.3488 
  1.4700 ; 11.6343 40.5612  7.9542 23.3422 
  1.4800 ; 11.5058 40.5422  7.8432 23.3352 
  1.4900 ; 11.3777 40.5218  7.7318 23.3278 
  1.5000 ; 11.2500 40.5000  7.6200 23.3200 
  1.5100 ; 11.1227 40.4768  7.5078 23.3118 
  1.5200 ; 10.9958 40.4522  7.3952 23.3032 
  1.5300 ; 10.8693 40.4262  7.2822 23.2942 
  1.5400 ; 10.7433 40.3987  7.1688 23.2848 
  1.5500 ; 10.6176 40.3699  7.0550 23.2750 
  1.5600 ; 10.4924 40.3396  6.9408 23.2648 
  1.5700 ; 10.3676 40.3079  6.8262 23.2542 
  1.5800 ; 10.2433 40.2747  6.7112 23.2432 
  1.5900 ; 10.1194 40.2401  6.5958 23.2318 
  1.6000 ;  9.9960 40.2040  6.4800 23.2200 
  1.6100 ;  9.8730 40.1665  6.3638 23.2078 
  1.6200 ;  9.7505 40.1275  6.2472 23.1952 
  1.6300 ;  9.6285 40.0870  6.1302 23.1822 
  1.6400 ;  9.5069 40.0451  6.0128 23.1688 
  1.6500 ;  9.3859 40.0016  5.8950 23.1550 
  1.6600 ;  9.2653 39.9567  5.7768 23.1408 
  1.6700 ;  9.1452 39.9103  5.6582 23.1262 
  1.6800 ;  9.0256 39.8624  5.5392 23.1112 
  1.6900 ;  8.9066 39.8129  5.4198 23.0958 
  1.7000 ;  8.7880 39.7620  5.3000 23.0800 
  1.7100 ;  8.6700 39.7095  5.1798 23.0638 
  1.7200 ;  8.5524 39.6556  5.0592 23.0472 
  1.7300 ;  8.4355 39.6000  4.9382 23.0302 
  1.7400 ;  8.3190 39.5430  4.8168 23.0128 
  1.7500 ;  8.2031 39.4844  4.6950 22.9950 
  1.7600 ;  8.0878 39.4242  4.5728 22.9768 
  1.7700 ;  7.9730 39.3625  4.4502 22.9582 
  1.7800 ;  7.8588 39.2992  4.3272 22.9392 
  1.7900 ;  7.7451 39.2344  4.2038 22.9198 
  1.8000 ;  7.6320 39.1680  4.0800 22.9000 
  1.8100 ;  7.5195 39.1000  3.9558 22.8798 
  1.8200 ;  7.4076 39.0304  3.8312 22.8592 
  1.8300 ;  7.2962 38.9593  3.7062 22.8382 
  1.8400 ;  7.1855 38.8865  3.5808 22.8168 
  1.8500 ;  7.0754 38.8121  3.4550 22.7950 
  1.8600 ;  6.9659 38.7361  3.3288 22.7728 
  1.8700 ;  6.8570 38.6585  3.2022 22.7502 
  1.8800 ;  6.7487 38.5793  3.0752 22.7272 
  1.8900 ;  6.6410 38.4985  2.9478 22.7038 
  1.9000 ;  6.5340 38.4160  2.8200 22.6800 
  1.9100 ;  6.4276 38.3319  2.6918 22.6558 
  1.9200 ;  6.3219 38.2461  2.5632 22.6312 
  1.9300 ;  6.2168 38.1587  2.4342 22.6062 
  1.9400 ;  6.1124 38.0696  2.3048 22.5808 
  1.9500 ;  6.0086 37.9789  2.1750 22.5550 
  1.9600 ;  5.9055 37.8865  2.0448 22.5288 
  1.9700 ;  5.8031 37.7924  1.9142 22.5022 
  1.9800 ;  5.7014 37.6966  1.7832 22.4752 
  1.9900 ;  5.6003 37.5992  1.6518 22.4478 
  2.0000 ;  5.5000 37.5000  1.5200 22.4200 
  2.0100 ;  5.4004 37.3991  1.3878 22.3918 
  2.0200 ;  5.3014 37.2966  1.2552 22.3632 
  2.0300 ;  5.2032 37.1923  1.1222 22.3342 
  2.0400 ;  5.1057 37.0863  0.9888 22.3048 
  2.0500 ;  5.0089 36.9786  0.8550 22.2750 
  2.0600 ;  4.9128 36.8692  0.7208 22.2448 
  2.0700 ;  4.8175 36.7580  0.5862 22.2142 
  2.0800 ;  4.7229 36.6451  0.4512 22.1832 
  2.0900 ;  4.6291 36.5304  0.3158 22.1518 
  2.1000 ;  4.5360 36.4140  0.1800 22.1200 
  2.1100 ;  4.4437 36.2958  0.0438 22.0878 
  2.1200 ;  4.3521 36.1759 -0.0928 22.0552 
  2.1300 ;  4.2613 36.0542 -0.2298 22.0222 
  2.1400 ;  4.1713 35.9307 -0.3672 21.9888 
  2.1500 ;  4.0821 35.8054 -0.5050 21.9550 
  2.1600 ;  3.9937 35.6783 -0.6432 21.9208 
  2.1700 ;  3.9061 35.5494 -0.7818 21.8862 
  2.1800 ;  3.8192 35.4188 -0.9208 21.8512 
  2.1900 ;  3.7332 35.2863 -1.0602 21.8158 
  2.2000 ;  3.6480 35.1520 -1.2000 21.7800 
  2.2100 ;  3.5636 35.0159 -1.3402 21.7438 
  2.2200 ;  3.4800 34.8780 -1.4808 21.7072 
  2.2300 ;  3.3973 34.7382 -1.6218 21.6702 
  2.2400 ;  3.3154 34.5966 -1.7632 21.6328 
  2.2500 ;  3.2344 34.4531 -1.9050 21.5950 
  2.2600 ;  3.1542 34.3078 -2.0472 21.5568 
  2.2700 ;  3.0748 34.1607 -2.1898 21.5182 
  2.2800 ;  2.9964 34.0116 -2.3328 21.4792 
  2.2900 ;  2.9187 33.8608 -2.4762 21.4398 
  2.3000 ;  2.8420 33.7080 -2.6200 21.4000 
  2.3100 ;  2.7661 33.5534 -2.7642 21.3598 
  2.3200 ;  2.6912 33.3968 -2.9088 21.3192 
  2.3300 ;  2.6171 33.2384 -3.0538 21.2782 
  2.3400 ;  2.5439 33.0781 -3.1992 21.2368 
  2.3500 ;  2.4716 32.9159 -3.3450 21.1950 
  2.3600 ;  2.4003 32.7517 -3.4912 21.1528 
  2.3700 ;  2.3298 32.5857 -3.6378 21.1102 
  2.3800 ;  2.2603 32.4177 -3.7848 21.0672 
  2.3900 ;  2.1917 32.2478 -3.9322 21.0238 
  2.4000 ;  2.1240 32.0760 -4.0800 20.9800 
  2.4100 ;  2.0573 31.9022 -4.2282 20.9358 
  2.4200 ;  1.9915 31.7265 -4.3768 20.8912 
  2.4300 ;  1.9267 31.5488 -4.5258 20.8462 
  2.4400 ;  1.8628 31.3692 -4.6752 20.8008 
  2.4500 ;  1.7999 31.1876 -4.8250 20.7550 
  2.4600 ;  1.7379 31.0041 -4.9752 20.7088 
  2.4700 ;  1.6770 30.8185 -5.1258 20.6622 
  2.4800 ;  1.6170 30.6310 -5.2768 20.6152 
  2.4900 ;  1.5580 30.4415 -5.4282 20.5678 
  2.5000 ;  1.5000 30.2500 -5.5800 20.5200 
  2.5100 ;  1.4430 30.0565 -5.7322 20.4718 
  2.5200 ;  1.3870 29.8610 -5.8848 20.4232 
  2.5300 ;  1.3320 29.6635 -6.0378 20.3742 
  2.5400 ;  1.2781 29.4639 -6.1912 20.3248 
  2.5500 ;  1.2251 29.2624 -6.3450 20.2750 
  2.5600 ;  1.1732 29.0588 -6.4992 20.2248 
  2.5700 ;  1.1223 28.8532 -6.6538 20.1742 
  2.5800 ;  1.0725 28.6455 -6.8088 20.1232 
  2.5900 ;  1.0237 28.4358 -6.9642 20.0718 
  2.6000 ;  0.9760 28.2240 -7.1200 20.0200 
  2.6100 ;  0.9293 28.0102 -7.2762 19.9678 
  2.6200 ;  0.8837 27.7943 -7.4328 19.9152 
  2.6300 ;  0.8392 27.5763 -7.5898 19.8622 
  2.6400 ;  0.7957 27.3563 -7.7472 19.8088 
  2.6500 ;  0.7534 27.1341 -7.9050 19.7550 
  2.6600 ;  0.7121 26.9099 -8.0632 19.7008 
  2.6700 ;  0.6719 26.6836 -8.2218 19.6462 
  2.6800 ;  0.6328 26.4552 -8.3808 19.5912 
  2.6900 ;  0.5949 26.2246 -8.5402 19.5358 
  2.7000 ;  0.5580 25.9920 -8.7000 19.4800 
  2.7100 ;  0.5223 25.7572 -8.8602 19.4238 
  2.7200 ;  0.4876 25.5204 -9.0208 19.3672 
  2.7300 ;  0.4542 25.2813 -9.1818 19.3102 
  2.7400 ;  0.4218 25.0402 -9.3432 19.2528 
  2.7500 ;  0.3906 24.7969 -9.5050 19.1950 
  2.7600 ;  0.3606 24.5514 -9.6672 19.1368 
  2.7700 ;  0.3317 24.3038 -9.8298 19.0782 
  2.7800 ;  0.3040 24.0540 -9.9928 19.0192 
  2.7900 ;  0.2774 23.8021 -10.1562 18.9598 
  2.8000 ;  0.2520 23.5480 -10.3200 18.9000 
  2.8100 ;  0.2278 23.2917 -10.4842 18.8398 
  2.8200 ;  0.2048 23.0332 -10.6488 18.7792 
  2.8300 ;  0.1829 22.7726 -10.8138 18.7182 
  2.8400 ;  0.1623 22.5097 -10.9792 18.6568 
  2.8500 ;  0.1429 22.2446 -11.1450 18.5950 
  2.8600 ;  0.1247 21.9773 -11.3112 18.5328 
  2.8700 ;  0.1077 21.7078 -11.4778 18.4702 
  2.8800 ;  0.0919 21.4361 -11.6448 18.4072 
  2.8900 ;  0.0773 21.1622 -11.8122 18.3438 
  2.9000 ;  0.0640 20.8860 -11.9800 18.2800 
  2.9100 ;  0.0519 20.6076 -12.1482 18.2158 
  2.9200 ;  0.0411 20.3269 -12.3168 18.1512 
  2.9300 ;  0.0315 20.0440 -12.4858 18.0862 
  2.9400 ;  0.0232 19.7588 -12.6552 18.0208 
  2.9500 ;  0.0161 19.4714 -12.8250 17.9550 
  2.9600 ;  0.0103 19.1817 -12.9952 17.8888 
  2.9700 ;  0.0058 18.8897 -13.1658 17.8222 
  2.9800 ;  0.0026 18.5954 -13.3368 17.7552 
  2.9900 ;  0.0006 18.2989 -13.5082 17.6878 
  3.0000 ;  0.0000 18.0000 -13.6800 17.6200 
  3.0100 ;  0.0007 17.6988 -13.8522 17.5518 
  3.0200 ;  0.0026 17.3954 -14.0248 17.4832 
  3.0300 ;  0.0059 17.0896 -14.1978 17.4142 
  3.0400 ;  0.0105 16.7815 -14.3712 17.3448 
  3.0500 ;  0.0164 16.4711 -14.5450 17.2750 
  3.0600 ;  0.0236 16.1584 -14.7192 17.2048 
  3.0700 ;  0.0322 15.8433 -14.8938 17.1342 
  3.0800 ;  0.0421 15.5259 -15.0688 17.0632 
  3.0900 ;  0.0534 15.2061 -15.2442 16.9918 
  3.1000 ;  0.0660 14.8840 -15.4200 16.9200 
  3.1100 ;  0.0800 14.5595 -15.5962 16.8478 
  3.1200 ;  0.0953 14.2327 -15.7728 16.7752 
  3.1300 ;  0.1120 13.9035 -15.9498 16.7022 
  3.1400 ;  0.1301 13.5719 -16.1272 16.6288 
  3.1500 ;  0.1496 13.2379 -16.3050 16.5550 
  3.1600 ;  0.1705 12.9015 -16.4832 16.4808 
  3.1700 ;  0.1928 12.5627 -16.6618 16.4062 
  3.1800 ;  0.2164 12.2216 -16.8408 16.3312 
  3.1900 ;  0.2415 11.8780 -17.0202 16.2558 
  3.2000 ;  0.2680 11.5320 -17.2000 16.1800 
  3.2100 ;  0.2959 11.1836 -17.3802 16.1038 
  3.2200 ;  0.3252 10.8328 -17.5608 16.0272 
  3.2300 ;  0.3560 10.4795 -17.7418 15.9502 
  3.2400 ;  0.3882 10.1238 -17.9232 15.8728 
  3.2500 ;  0.4219  9.7656 -18.1050 15.7950 
  3.2600 ;  0.4570  9.4050 -18.2872 15.7168 
  3.2700 ;  0.4935  9.0420 -18.4698 15.6382 
  3.2800 ;  0.5316  8.6764 -18.6528 15.5592 
  3.2900 ;  0.5710  8.3085 -18.8362 15.4798 
  3.3000 ;  0.6120  7.9380 -19.0200 15.4000 
  3.3100 ;  0.6544  7.5651 -19.2042 15.3198 
  3.3200 ;  0.6984  7.1896 -19.3888 15.2392 
  3.3300 ;  0.7438  6.8117 -19.5738 15.1582 
  3.3400 ;  0.7907  6.4313 -19.7592 15.0768 
  3.3500 ;  0.8391  6.0484 -19.9450 14.9950 
  3.3600 ;  0.8891  5.6629 -20.1312 14.9128 
  3.3700 ;  0.9405  5.2750 -20.3178 14.8302 
  3.3800 ;  0.9935  4.8845 -20.5048 14.7472 
  3.3900 ;  1.0480  4.4915 -20.6922 14.6638 
  3.4000 ;  1.1040  4.0960 -20.8800 14.5800 
  3.4100 ;  1.1616  3.6979 -21.0682 14.4958 
  3.4200 ;  1.2207  3.2973 -21.2568 14.4112 
  3.4300 ;  1.2814  2.8941 -21.4458 14.3262 
  3.4400 ;  1.3436  2.4884 -21.6352 14.2408 
  3.4500 ;  1.4074  2.0801 -21.8250 14.1550 
  3.4600 ;  1.4727  1.6693 -22.0152 14.0688 
  3.4700 ;  1.5397  1.2558 -22.2058 13.9822 
  3.4800 ;  1.6082  0.8398 -22.3968 13.8952 
  3.4900 ;  1.6783  0.4212 -22.5882 13.8078 
  3.5000 ;  1.7500 -0.0000 -22.7800 13.7200 
  3.5100 ;  1.8233 -0.4238 -22.9722 13.6318 
  3.5200 ;  1.8982 -0.8502 -23.1648 13.5432 
  3.5300 ;  1.9747 -1.2792 -23.3578 13.4542 
  3.5400 ;  2.0529 -1.7109 -23.5512 13.3648 
  3.5500 ;  2.1326 -2.1451 -23.7450 13.2750 
  3.5600 ;  2.2140 -2.5820 -23.9392 13.1848 
  3.5700 ;  2.2970 -3.0215 -24.1338 13.0942 
  3.5800 ;  2.3817 -3.4637 -24.3288 13.0032 
  3.5900 ;  2.4680 -3.9085 -24.5242 12.9118 
  3.6000 ;  2.5560 -4.3560 -24.7200 12.8200 
  3.6100 ;  2.6456 -4.8061 -24.9162 12.7278 
  3.6200 ;  2.7369 -5.2589 -25.1128 12.6352 
  3.6300 ;  2.8299 -5.7144 -25.3098 12.5422 
  3.6400 ;  2.9245 -6.1725 -25.5072 12.4488 
  3.6500 ;  3.0209 -6.6334 -25.7050 12.3550 
  3.6600 ;  3.1189 -7.0969 -25.9032 12.2608 
  3.6700 ;  3.2186 -7.5631 -26.1018 12.1662 
  3.6800 ;  3.3200 -8.0320 -26.3008 12.0712 
  3.6900 ;  3.4232 -8.5037 -26.5002 11.9758 
  3.7000 ;  3.5280 -8.9780 -26.7000 11.8800 
  3.7100 ;  3.6346 -9.4551 -26.9002 11.7838 
  3.7200 ;  3.7428 -9.9348 -27.1008 11.6872 
  3.7300 ;  3.8529 -10.4174 -27.3018 11.5902 
  3.7400 ;  3.9646 -10.9026 -27.5032 11.4928 
  3.7500 ;  4.0781 -11.3906 -27.7050 11.3950 
  3.7600 ;  4.1934 -11.8814 -27.9072 11.2968 
  3.7700 ;  4.3104 -12.3749 -28.1098 11.1982 
  3.7800 ;  4.4292 -12.8712 -28.3128 11.0992 
  3.7900 ;  4.5497 -13.3702 -28.5162 10.9998 
  3.8000 ;  4.6720 -13.8720 -28.7200 10.9000 
  3.8100 ;  4.7961 -14.3766 -28.9242 10.7998 
  3.8200 ;  4.9220 -14.8840 -29.1288 10.6992 
  3.8300 ;  5.0496 -15.3941 -29.3338 10.5982 
  3.8400 ;  5.1791 -15.9071 -29.5392 10.4968 
  3.8500 ;  5.3104 -16.4229 -29.7450 10.3950 
  3.8600 ;  5.4435 -16.9415 -29.9512 10.2928 
  3.8700 ;  5.5784 -17.4629 -30.1578 10.1902 
  3.8800 ;  5.7151 -17.9871 -30.3648 10.0872 
  3.8900 ;  5.8536 -18.5141 -30.5722  9.9838 
  3.9000 ;  5.9940 -19.0440 -30.7800  9.8800 
  3.9100 ;  6.1362 -19.5767 -30.9882  9.7758 
  3.9200 ;  6.2803 -20.1123 -31.1968  9.6712 
  3.9300 ;  6.4262 -20.6507 -31.4058  9.5662 
  3.9400 ;  6.5740 -21.1920 -31.6152  9.4608 
  3.9500 ;  6.7236 -21.7361 -31.8250  9.3550 
  3.9600 ;  6.8751 -22.2831 -32.0352  9.2488 
  3.9700 ;  7.0285 -22.8330 -32.2458  9.1422 
  3.9800 ;  7.1838 -23.3858 -32.4568  9.0352 
  3.9900 ;  7.3409 -23.9414 -32.6682  8.9278 
  4.0000 ;  7.5000 -24.5000 -32.8800  8.8200 
 
